s13,s48,s52,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,label,F,M,N,Y,N_1,Y_1,A,B,C,D,A_1,B_1,C_1,D_1,A_2,B_2,C_2,D_2,A_3,B_3,0,C_3,x,~1,a,b,c,d,op: A,op: B,op: C,op: D
1,1,1,4.366454207,0.671188887,3,7.892880496,-32.8824389,0.017457298,-9.317994999,1.414493756,3.039176727,3.7540257980000002,1.822033306,0,0,0.716169823,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,4.2118281610000015,0.637790549,3,8.411518024,-32.64582344,0.010027564000000001,-9.340885054,1.4395122319999998,7.856012657999999,7.671425367,1.792752322,0,0,0.35989968,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.89544067,2.4031251609999997,3,7.867361947000001,-32.85967634,0.010743286999999999,-9.226743465,1.458247831,3.479824752,6.332259177,1.747849416,0,0,0.606223831,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.77017067,2.202819526,3,2.7233488180000003,-32.39304757,0.021169537999999998,-9.19179377,1.588244339,8.183801827,5.544325804,1.576552741,0,0,0.365617842,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.498221100000002,1.4350141619999999,8,4.861638461,-33.018517200000005,0.00588264,-8.858383883,1.522817078,7.307712132000001,11.5231383,1.86627114,0,0,0.644417255,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.06145398,2.539761013,9,6.744197512,-32.51172321,0.008616905,-8.835293798,1.85034328,10.84720943,11.60868294,1.634574386,0,1,0.9429425379999999,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,13.32806825,1.8617930280000001,6,3.944647925,-32.57675515,0.006824426999999999,-9.007310657,1.57338282,5.357341725,8.167645678,1.788515174,0,0,0.27748612,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,9.484752659,1.3210411979999999,6,2.12265915,-33.00021233,0.022756732000000002,-8.98787481,1.615809256,2.86717013,5.497478394,1.551976029,0,0,0.419974284,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.4168262,0.821638185,8,8.247661196000001,-33.05921292,0.004885999,-8.684968075,1.538830181,5.370637712000001,11.05384562,1.542130781,0,0,0.621008655,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.105120267,0.934381685,2,8.018199529,-32.869541600000005,0.015982179,-9.284886981,1.48250206,5.751648188,3.296539192,1.687223895,0,0,0.154143614,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.50067486,2.365849812,7,7.295432411,-32.45095838,0.010310340999999999,-8.76003584,1.654476003,3.9629012439999998,11.27046022,1.5852587340000002,0,1,0.948263898,3,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,13.35323163,1.73901673,3,7.192202821,-32.57204464,0.018849904,-9.202267594,1.690788751,5.809603687,5.436115535,1.813246111,0,0,0.7994623479999999,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,3.553563985,0.667089839,3,4.1271336110000005,-32.97208631,0.016310499,-9.366852611,1.380046666,2.9275930110000004,3.8999015210000003,1.7806597690000001,0,0,0.312500214,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,1,5.426413987999999,0.969712235,6,6.993362493999999,-32.57649659,0.014318833000000001,-9.221197827000001,1.4824928730000002,8.002090617,4.757175402,1.870485825,0,0,0.6840003170000001,6,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,6.860465626,1.06922053,3,2.320469455,-33.07843136,0.013186711,-9.270035664,1.497204635,6.922282478,5.738213324,1.5660746380000001,0,0,0.604358199,6,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,15.02489552,2.186002633,7,8.114878316,-32.51112835,0.016386467,-9.130348417999999,1.493569907,3.3171518289999997,6.356883174,1.850348251,0,0,0.8243694640000001,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,10.69043055,1.6976119490000001,3,8.122469853,-32.64021148,0.017693656999999998,-9.092716872999999,1.5070545069999999,3.917684936,5.3753695110000015,1.7612464230000002,0,0,0.735115215,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,7.5416089820000005,1.262536839,6,2.35081037,-33.04972288,0.01652009,-9.277183395,1.571352109,2.828108854,2.9931001010000005,1.87357447,0,0,0.353918181,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,11.29324703,2.066714199,7,7.223458535,-32.84675277,0.007506128000000002,-8.935293862,1.65507721,4.70834499,9.248089665,1.670312026,0,0,0.181125923,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.72216204,1.817388583,7,3.5875177000000003,-32.44995051,0.018499193,-8.953397867,1.579241394,3.618035046,7.725649255,1.7522593969999998,0,0,0.751843693,5,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,9.011751391,1.426452345,6,2.469822265,-32.99714069,0.004928058,-9.10816593,1.595441395,4.45666909,4.762865441000001,1.801865923,0,0,0.492572168,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,3.9085095260000013,0.523421425,3,2.387586077,-32.57931382,0.012630259,-9.433107536,1.418956105,2.89599648,3.73063678,1.7425890830000001,0,0,0.35287451299999995,3,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,4.717001975,0.9957864809999999,6,2.8541425210000004,-32.45125102,0.018991807,-9.243173295,1.47252668,3.056562309,4.6786865230000005,1.841533031,0,0,0.360171061,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,5.20396872,0.536592005,3,2.951768677,-32.39426325,0.021174295,-9.176863359,1.391026092,10.90834034,3.88400096,1.5181675319999999,0,0,0.026592865,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,8.902738865,1.573662539,2,3.728340355,-32.57552083,0.017320693999999998,-9.054549775,2.007072125,3.834104584,4.963137482,1.8585378019999999,0,0,0.543802811,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,7.003809528,1.197563647,3,5.99513716,-33.0119169,0.016794146,-9.302580616,1.522922039,3.475074227,6.331137459,1.518800462,0,0,0.296848557,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.478985189,1.370772984,4,7.358922082,-32.51255842,0.024874291,-9.184488757,1.5164796930000002,6.636918884,5.438189075,1.79966411,0,0,0.148894466,5,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,6.788170332999999,0.559302194,3,6.139210071,-32.39526026,0.013232578,-9.275681481,1.5531451109999999,3.77578951,3.759147918,1.68874006,0,0,0.87441578,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,17.92828324,2.546141076,6,3.500181955,-32.39900867,0.022679502,-9.095273156000001,1.819287985,3.9693815139999997,6.192335637999999,1.5009047130000002,0,0,0.037461784,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.2984246,0.5651451439999999,8,8.281654582,-33.12619741,0.004470007,-8.73839915,1.5002484969999998,5.418539513,11.32158324,1.8171532769999998,0,0,0.20949277600000002,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.6474992,2.549337532,8,6.750564584,-32.35215471,0.00681688,-8.766663482,1.718646778,9.115944029,11.348156800000002,1.545922745,0,0,0.29476430800000003,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.44097213,2.467225536,9,8.142494844,-32.70839632,0.010331234,-8.795081087,1.7333038980000002,9.247400054,11.38905602,1.722695991,0,1,0.152036317,3,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,9.821970704,1.4803441609999999,3,2.940368895,-32.86476552,0.029336141,-9.290336645,1.456932746,2.944315206,4.78283072,1.8003608569999998,0,0,0.573214027,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.36523155,0.9109861659999999,9,8.118548675,-33.04415639,0.004996176,-8.639062702999999,1.75913971,5.283924074,10.98655302,1.536755202,0,0,0.502843878,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.52189504,2.244683744,6,2.795449216,-32.39574863,0.024551967,-8.851451861000001,1.523647276,3.18418098,4.6946951630000004,1.878649339,0,0,0.504391337,4,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,0,1,11.37343149,1.47022114,4,7.409503497999999,-32.57284916,0.018743997,-9.187854229,1.496137085,3.2374965789999997,3.28507421,1.7930038119999998,0,0,0.022261961,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.5978671779999996,0.8765074079999999,7,8.089550083999999,-32.57527819,0.013014001,-9.091868048,1.385765102,5.34581005,4.657519945,1.651976597,0,1,0.5874645239999999,6,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.953336907000001,1.29697537,6,6.099421822,-32.57627146,0.016945984,-9.314128412999999,1.4915747519999998,3.4345114789999998,2.411753834,1.7406520669999999,0,0,0.797285983,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.194284502,1.3248339820000001,3,3.0660855710000003,-32.77302446,0.029511405,-9.190942098999999,1.48581148,2.88788089,5.079552624,1.705957791,0,0,0.403613635,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.70925436,1.8882516,2,2.344010897,-32.57561405,0.017752874,-9.109151119,2.089404753,5.215140991,4.044989285,1.645185845,0,0,0.944796752,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.553938911,1.024730454,3,3.11190797,-33.02729811,0.011978592,-9.378548435,1.431047986,4.174148799,4.688157561000001,1.8477430030000002,0,0,0.973457685,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.2140744,2.234936151,2,7.22994896,-32.45083878,0.021740903,-8.935095412,1.840073494,4.962723945,3.9869020710000003,1.841627339,0,0,0.207555682,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.60059216,2.244964134,3,3.878628337,-32.33103194,0.022216185,-8.904994024,1.348904691,3.4031293789999997,3.950010344,1.69981798,0,0,0.034060433,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,6.181167749,0.855492492,6,2.301066692,-33.0494914,0.013243383999999999,-9.177899355,1.5270539269999999,3.982008625,6.306855627000001,1.554650203,0,0,0.544240136,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.0938815,2.207562065,6,7.873854829,-32.57600239,0.011076346,-8.827148689,1.594563889,4.003682761,6.4581821470000005,1.563329659,0,1,0.36112075299999996,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.612135355,1.112159163,6,3.7211861330000002,-32.86291615,0.018703789,-9.169391243,1.514645276,6.396677857999999,5.80324545,1.851145966,0,0,0.204507718,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.8534587239999984,0.8755539459999999,6,7.837864098,-32.39469972,0.021616916,-9.245541204,1.426976672,3.0052107230000003,3.824623013,1.715638285,0,0,0.643020322,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.944637221,1.432719625,7,2.552304772,-32.77723889999999,0.002498428,-9.049057372,1.5427238730000001,4.738189461,6.98319231,1.566010179,0,0,0.487247555,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.64696013,2.3089146680000003,8,7.924304703,-33.00718096,0.008496989,-8.715485813999999,1.825476231,10.78210412,11.19055549,1.738645275,0,1,0.336220415,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,11.31246326,1.048515986,3,7.25916657,-32.57672098,0.010392321999999999,-9.270238492999999,1.545557396,9.483825852999999,3.83071711,1.8883631719999998,0,0,0.6960272759999999,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,12.00164688,2.520723308,7,6.734529374,-32.33263934,0.016037311999999998,-8.828391728,1.691334938,8.483766618999999,11.17339995,1.6619118480000001,0,0,0.6812865709999999,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,9.135564092000001,0.907953373,4,2.351123124,-32.77437811,0.020404704,-9.290854314,1.5469176230000001,3.896944045,5.5914292460000015,1.8116188030000002,0,0,0.10091189199999999,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.323508309,0.868225633,3,7.093636707999999,-32.44860384,0.016819055,-9.220263549,1.4786914709999999,3.7284516080000003,4.876730379,1.565758252,0,0,0.957752878,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,12.26680631,1.51631829,3,2.171753286,-32.77183536,0.018230775,-9.101366534,2.09559322,4.176924393,5.038651387,1.6657801819999998,0,0,0.024123149,6,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,6.485776437,0.805585488,3,6.3154061089999995,-32.32679319,0.01747527,-9.417921444,1.3557549430000002,3.179623949,2.554873892,1.865112015,0,1,0.478833026,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,7.1788376560000025,1.0591577429999999,6,3.68802152,-32.84998843,0.014856806,-9.261716235,1.4782882569999998,3.186686955,4.134623865,1.507828341,0,1,0.630877941,6,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,1,1,4.965068902,1.055022041,3,6.054955627000001,-32.96544883,0.013784846000000002,-9.236894642000001,1.50248205,3.398138042,6.083373695,1.52596306,0,0,0.135755084,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,15.03260239,1.723061861,7,5.819846387999999,-32.44813778,0.017820519,-9.102802859,1.520617015,6.796198101,7.951569748,1.608152646,0,0,0.017881317,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,11.32722372,1.460277506,3,2.118271074,-32.93367025,0.029503685,-9.010448744,1.828569914,5.172688498,5.435702533,1.864027932,0,0,0.3667695520000001,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3.9036239189999997,0.9107428879999999,3,3.880141993,-32.34432634,0.019034546,-9.291068205,1.461536771,4.2265206210000015,4.468653095,1.67247975,0,0,0.065550928,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,8.449033245,1.742456773,3,2.385573318,-32.77629566,0.0053483509999999995,-9.002354505,1.586182739,4.112560436,7.033658705,1.5523209619999998,0,0,0.483612881,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,4.066725078999999,1.9220644530000002,7,6.018254009,-33.02556195,0.015366052,-8.76598904,1.462380843,2.936116677,11.0743665,1.6892374559999999,0,0,0.757702882,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.882824871,0.885688695,3,7.8875253339999984,-32.86127103,0.016164617,-9.280229961,1.506851229,3.964896385,4.663007959,1.596335375,0,0,0.04558949,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,8.37559388,1.306454275,3,2.423703803,-32.77271103,0.005023309,-9.155200986,1.489592635,5.8096795939999994,6.27626131,1.830451069,0,1,0.7783993790000001,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,11.33483626,0.866521113,3,2.517725323,-32.77843248,0.00348667,-9.226451955,1.5061063630000002,4.144023606,6.298723337,1.87819903,0,0,0.5563500570000001,4,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,6.463995951,1.0843104190000001,3,5.868746323,-32.7729765,0.017594854,-9.281172217,1.524749245,3.957879404,3.455203777,1.564997912,0,0,0.8746235990000001,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,5.344564796,1.021720157,3,7.165658562000001,-32.577069099999996,0.013699963999999999,-9.316264944,1.390561645,3.76721,4.939020511,1.501444245,0,0,0.158832625,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,10.05406352,1.4326504180000001,4,2.0917814,-32.9866076,0.005038014,-9.149670061,1.466681075,4.092787979,5.545833922999999,1.844775118,0,1,0.06661528,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3.94034708,0.557362236,1,8.13259033,-32.70875294,0.010572367,-9.328673001,1.3589105080000001,3.1552537430000003,3.708804989,1.523490983,0,0,0.953277135,6,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.149735699999999,2.6142505469999997,8,6.755062324,-32.57837806,0.007914276,-8.668157283,1.7018658,8.78403349,11.72927587,1.510870705,0,0,0.6288852189999999,6,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,15.14339779,2.193615532,6,7.928699614,-32.39686939999999,0.022671342,-9.197171982999999,1.49049967,4.284583014,4.784144035,1.8843778969999998,0,1,0.67382653,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,6.110853792,1.0777690629999999,5,4.69090196,-32.39315763,0.013458186,-9.333168928,1.510614752,6.516764809,5.07372874,1.5853117140000001,0,0,0.05355893,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,13.2269408,1.931311965,3,6.754524516,-32.64405982,0.019779497,-8.865486383,1.603945755,6.7077091189999996,8.497308663,1.5005845180000001,0,0,0.612703255,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,6.585049606,0.90698349,6,7.9861542729999995,-32.51265464,0.016309364,-9.16506854,1.521321718,3.7114650080000002,3.938449608,1.7711924030000001,0,0,0.010410965,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.13940767,2.27265029,6,4.402862814,-32.57586783,0.01268989,-8.990915195,1.5155025080000002,6.61270556,7.69519635,1.578909524,0,0,0.225763357,6,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.683797814,1.013057557,6,6.335405617,-32.57630697,0.006482051999999999,-9.055408389,1.5909952880000002,3.4891116889999996,6.020925977999999,1.731514969,0,0,0.9509378690000001,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,10.0724839,2.457186105,8,7.13647237,-32.51098855,0.00641957,-8.948656877000001,1.937459857,4.0091593030000015,10.57292179,1.864038605,0,0,0.256419373,6,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,1,1,3.718156154,0.53787265,1,8.257645351,-32.86693808,0.017074249,-9.336125201,1.380823598,2.930771892,3.6100370739999996,1.752453948,0,0,0.855282227,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,11.57198723,1.885529115,3,7.828310659,-32.64082772,0.021075873999999998,-9.34546503,1.4648421040000001,2.749952535,4.1753276480000014,1.8330061999999998,0,0,0.38307427899999996,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,13.61817012,1.8629436469999998,2,4.565203935,-32.57291854,0.022968841,-9.10252941,1.667936004,3.5782059110000004,6.686501793,1.6398686759999999,0,0,0.52266473,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,14.81827766,2.072791025,8,2.128562201,-32.39414116,0.009128393,-8.750340117999999,1.7732132930000002,4.691222893,10.47146686,1.558077455,0,1,0.293623705,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,4.700298977,0.971166682,6,6.006513274,-32.57671528,0.016056274,-9.274802578,1.518058383,3.748953335,3.495582456,1.729392117,0,0,0.862108614,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,13.51290339,1.9893658269999999,5,2.94074965,-32.34967925,0.017437767,-9.005760667,1.461127514,2.973511279,6.194918624,1.802114079,0,0,0.11704616300000001,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,16.71674948,2.527744722,9,2.81248306,-32.77564737,0.008079997,-8.695654363,1.997114665,9.347730300000002,11.42461156,1.79103435,0,0,0.319726171,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,9.390653559,1.6127233280000002,6,6.157143134,-32.976520199999996,0.00722065,-9.039758422,1.498597305,3.158200415,6.39123721,1.6461241219999998,0,0,0.511586012,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,15.3626525,2.8957370080000002,2,8.068988555,-32.57513532,0.025237686000000002,-9.055210926,2.082472095,3.548469023,6.130332015,1.895980947,0,1,0.8304594609999999,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1,0,1,12.311220599999999,1.876269503,7,2.1780964519999997,-32.878693,0.015848061,-8.777709144,1.913544379,6.357860807000001,11.16066067,1.5405986219999999,0,0,0.141179565,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,16.18890235,2.2368467880000003,8,8.363675406,-33.07485958,0.006137795,-8.665104866,1.832691478,3.2348107980000003,11.71369843,1.8525861280000002,0,0,0.56437862,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,16.65152947,2.576059076,8,7.316162317000001,-32.36295817,0.009334223,-8.747781714,2.0659675930000003,8.722885644,11.40738554,1.8181102359999999,0,0,0.730125172,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
